vibration_x,vibration_y,vibration_z,vibration_axial,noise_level,temp_bearing_1,temp_bearing_2,temp_motor,temp_gearbox,temp_housing,current_phase_a,current_phase_b,current_phase_c,voltage_a,voltage_b,voltage_c,pressure_inlet,pressure_outlet,pressure_mid,rotation_speed,humidity,operating_hours,oil_quality_index,equipment_age_years,outdoor_installed,status
4.2,5.938,6.392,5.328,5.473,62.56,68.24,62.68,64.15,62.09,22.762,21.63,23.068,22.22,22.803,23.271,4.214,4.125,4.452,1391.9,53.3,7233.1,,2.83,Yes,Normal
7.337,7.724,8.37,8.063,7.67,73.75,78.67,74.38,71.57,75.21,21.675,22.697,22.693,21.919,23.339,23.551,5.196,5.15,5.174,1365.1,48.9,2398.2,84.41,4.24,Yes,Failure
4.618,5.406,6.078,4.768,4.99,67.72,66.36,65.45,66.31,64.56,22.136,22.275,22.697,22.244,21.703,22.319,4.201,4.475,4.123,1534.7,40.8,10411.6,95.8,4.32,Yes,Normal
7.815,6.638,6.74,7.006,7.762,70.52,74.46,78.66,71.27,68.44,20.475,21.743,21.333,21.011,21.656,20.564,5.124,5.093,4.889,1559.2,,1513.9,86.57,9.8,No,Warning
6.608,5.984,6.445,6.384,6.081,67.6,64.68,65.27,70.41,65.26,20.378,19.687,20.443,20.519,20.805,19.668,4.308,4.272,4.135,1525.5,44.4,1173.8,87.43,4.07,No,Normal
7.891,7.009,7.562,8.386,7.799,66.25,66.98,62.91,64.11,64.42,23.807,23.571,23.474,23.066,24.052,23.231,5.049,4.562,4.76,1474.9,74.1,6269.2,85.27,3.2,No,Failure
4.889,5.93,5.779,5.758,6.555,63.23,67.79,63.89,66.05,63.47,19.822,20.329,21.474,20.137,20.85,20.987,4.231,4.281,4.45,1535.1,46.1,6214.5,97.84,9.71,No,Normal
5.222,5.326,5.926,4.417,6.1,67.88,,68.95,71.88,70.65,19.953,21.006,20.552,20.681,20.986,20.555,4.804,4.642,4.585,1511.3,30.9,7137.3,85.02,14.35,No,Normal
4.753,6.051,5.926,4.999,5.785,61.01,65.05,65.01,64.61,61.68,23.026,22.393,21.707,22.561,22.494,22.183,4.459,4.339,4.405,1394.9,29.3,2850.0,79.99,1.4,No,Normal
6.21,6.254,6.213,6.307,6.397,62.08,59.08,59.87,60.97,59.28,23.801,24.803,23.195,23.768,23.181,23.66,4.687,4.587,4.409,1399.3,53.6,9129.8,51.69,13.66,No,Warning
6.882,6.561,7.229,6.906,6.82,72.48,74.94,72.46,70.97,69.11,23.643,23.051,23.979,23.25,22.651,23.178,4.83,4.746,4.781,1683.0,18.3,4487.0,82.39,12.8,No,Failure
6.651,6.132,6.49,6.938,5.893,65.21,65.79,69.56,69.51,69.08,20.23,20.623,20.134,19.404,19.41,19.305,4.901,4.97,4.634,1499.2,55.6,4653.0,81.2,7.38,No,Warning
6.143,7.241,6.272,6.997,6.695,59.11,59.11,64.05,56.65,56.54,19.81,20.79,19.876,20.23,20.056,20.059,4.282,4.184,4.059,1690.5,54.6,7530.1,99.76,12.55,Yes,Normal
5.914,4.971,5.224,4.93,3.805,71.94,73.7,72.19,69.77,72.81,23.001,23.809,23.312,23.79,23.006,23.673,4.409,4.794,4.661,1682.1,33.5,3305.2,90.66,8.41,Yes,Warning
6.883,7.541,5.726,6.145,6.952,71.43,69.41,71.93,66.56,65.76,22.848,22.078,21.35,20.546,21.572,21.076,4.653,4.429,4.316,1427.7,69.2,1852.6,80.78,8.22,No,Warning
6.612,6.484,7.163,6.515,6.476,62.73,63.68,64.09,66.6,61.32,21.335,20.845,21.807,20.099,20.562,20.983,4.339,4.363,4.857,1446.0,36.0,8012.6,108.95,8.95,No,Warning
7.833,7.98,8.353,8.36,7.645,68.77,71.54,69.58,70.57,68.5,20.651,21.51,21.036,21.738,21.095,21.631,5.148,4.786,4.781,1312.3,55.8,3670.6,96.06,14.43,Yes,Warning
6.561,5.327,6.141,5.935,6.151,64.2,64.07,63.64,61.09,64.44,19.827,20.167,20.484,19.641,20.688,19.001,4.161,4.532,4.16,1547.3,52.0,3376.8,103.8,12.97,No,Normal
7.414,7.017,7.34,7.51,6.194,65.93,72.14,69.71,67.82,69.34,22.457,22.846,23.078,23.103,24.072,23.537,4.809,4.589,4.801,1438.4,60.4,2666.0,77.56,13.09,No,Failure
6.561,6.646,6.593,6.49,5.62,67.45,64.09,67.13,67.38,67.5,22.46,22.91,23.718,22.986,22.385,23.871,4.777,4.279,4.617,1229.9,43.9,2822.2,81.38,5.61,Yes,Warning
5.827,6.396,5.755,6.217,6.777,76.63,72.01,73.25,75.85,70.18,21.702,20.829,20.636,21.136,21.711,21.301,4.549,4.65,4.666,1593.1,45.7,6067.8,98.64,8.12,Yes,Warning
7.647,7.482,7.862,8.135,7.586,62.0,64.54,63.09,65.31,66.12,20.772,20.885,20.223,20.469,18.986,20.446,4.686,4.696,4.664,1391.6,30.6,1326.3,106.59,1.52,Yes,Warning
7.527,8.184,7.171,7.383,6.306,76.71,70.75,72.8,71.69,76.86,23.671,23.917,24.208,24.848,24.094,24.581,4.936,4.967,4.816,1345.0,67.0,3054.7,74.09,14.98,Yes,Failure
5.381,5.956,6.612,4.5,6.183,68.85,71.03,63.73,69.67,67.38,20.943,21.093,21.129,21.49,21.004,21.129,4.734,4.099,4.556,1480.8,40.6,1304.3,100.85,0.96,Yes,Normal
4.417,4.818,6.143,6.064,5.852,65.51,67.22,71.81,70.26,64.08,22.623,22.02,23.049,21.685,23.528,23.271,4.256,4.322,4.483,1517.6,,1115.2,72.41,8.7,No,Normal
6.538,6.455,7.194,7.053,6.754,67.75,64.02,67.46,64.22,62.21,23.421,24.337,25.715,24.415,23.231,24.595,4.284,4.304,4.698,1609.5,48.5,3174.0,73.55,13.89,,Warning
7.25,6.844,8.664,7.543,7.959,58.91,63.34,64.81,59.18,58.31,23.349,24.149,23.68,23.325,22.788,23.695,4.876,4.96,4.742,1254.5,31.2,6297.6,81.06,14.39,No,Failure
7.05,6.982,7.107,7.058,7.367,70.82,70.17,69.66,69.72,72.68,23.321,22.151,22.272,23.177,23.766,23.925,4.685,4.579,4.902,1383.3,18.9,3371.2,94.25,3.85,No,Failure
7.339,7.602,6.126,7.85,6.95,64.27,63.7,64.62,62.57,65.4,23.458,22.822,23.139,22.431,22.013,23.508,4.384,4.709,4.374,1691.6,56.4,2405.4,86.11,2.66,Yes,Warning
8.218,7.962,7.135,7.605,7.953,61.61,58.26,63.13,65.63,65.34,23.666,23.251,21.892,22.491,22.87,22.395,4.933,4.796,4.664,1466.9,48.9,2571.9,75.77,4.68,No,Warning
6.701,6.704,7.792,7.482,7.33,77.32,74.47,71.97,74.6,76.13,22.168,21.49,22.252,22.55,22.176,21.465,4.756,5.099,4.621,1412.6,40.1,3770.8,,4.98,No,Failure
6.232,6.103,6.23,5.366,5.789,62.3,66.05,57.66,60.03,59.19,24.141,23.942,23.608,23.01,23.751,23.149,4.293,4.133,4.51,1478.2,35.5,814.5,86.04,6.94,No,Warning
7.967,8.488,7.735,7.77,7.049,67.74,66.06,61.55,68.03,64.51,20.498,20.036,20.464,20.461,19.586,20.843,4.879,4.658,4.932,1568.4,43.3,1834.8,88.91,11.74,No,Warning
5.003,5.009,4.918,5.359,4.051,67.58,68.54,69.54,72.24,70.28,21.285,20.563,20.467,20.727,21.013,20.761,4.671,4.43,4.601,1542.3,79.4,694.0,102.23,13.36,No,Normal
4.991,5.19,5.709,5.387,4.909,68.09,66.39,64.59,65.47,65.75,19.076,20.188,20.46,20.484,20.5,20.618,4.166,4.431,3.86,1356.6,40.8,901.0,106.76,10.53,No,Normal
7.406,7.598,6.995,7.144,7.668,71.97,67.12,68.99,73.43,70.41,24.166,22.903,24.298,23.761,23.23,23.453,4.561,4.585,5.05,1417.5,54.9,1256.7,82.69,2.73,No,Failure
4.998,5.736,5.407,5.767,4.888,71.34,73.36,74.09,73.51,73.97,19.997,20.971,19.746,20.003,20.324,20.828,4.475,4.708,4.775,1596.8,51.2,994.2,102.01,1.47,Yes,Normal
5.715,6.275,6.76,6.46,6.184,65.46,63.96,66.59,63.17,63.69,20.672,22.605,21.405,21.55,20.545,19.933,4.44,4.678,4.305,1512.6,46.0,1417.9,88.83,3.38,No,Normal
5.666,5.414,27.20509658020688,4.913,4.345,63.78,60.79,63.41,62.4,63.25,23.827,24.05,23.144,23.236,24.382,22.865,4.739,4.164,4.161,1265.3,38.7,1852.0,77.24,6.27,,Normal
6.943,6.843,7.346,8.121,7.1,71.38,73.81,72.74,67.65,70.65,23.0,23.271,23.686,23.767,23.492,24.132,4.296,5.161,4.912,1279.0,33.8,5739.1,69.68,8.78,No,Failure
7.592,8.363,7.628,7.456,8.77,63.78,64.33,60.56,62.9,61.48,23.759,22.902,22.159,22.561,22.87,23.714,4.236,4.63,4.888,1455.4,26.5,6860.4,73.15,7.62,No,Warning
6.695,7.085,6.929,6.73,7.21,68.15,67.76,68.89,71.5,69.15,20.555,21.107,21.309,20.556,21.331,20.418,4.495,4.501,4.726,1498.2,52.6,6508.5,96.13,12.81,No,Warning
5.799,6.891,5.382,6.606,6.331,73.76,72.52,75.13,70.08,73.97,19.811,20.076,20.474,19.333,21.471,20.283,4.586,4.709,4.988,1506.0,56.8,5473.1,111.15,9.29,Yes,Normal
6.834,6.227,5.471,4.97,7.429,71.69,70.0,70.36,71.13,73.15,20.611,19.752,21.267,21.252,20.532,20.677,4.794,4.973,4.677,1275.9,65.0,860.2,102.42,4.83,No,Normal
6.23,5.496,6.218,5.563,5.685,74.59,72.5,75.04,74.75,76.58,22.27,21.749,22.798,22.676,22.475,24.439,4.748,4.829,4.906,1338.8,49.8,3029.1,82.69,6.32,Yes,Warning
4.91,5.434,5.528,6.182,5.351,63.61,63.66,62.22,62.46,61.29,22.448,23.152,23.127,23.03,22.16,23.558,4.28,4.048,4.262,1554.7,54.9,12163.5,76.01,6.44,Yes,Normal
7.236,8.297,7.052,7.718,7.377,74.45,75.58,71.22,75.39,74.08,22.388,21.038,21.648,22.449,21.461,21.646,5.272,5.129,5.124,1370.3,58.1,10692.2,78.77,9.67,No,Failure
7.441,6.901,6.24,6.901,7.795,70.24,68.22,74.31,71.73,73.41,23.332,22.222,22.718,22.54,22.199,22.916,5.213,4.961,4.638,1447.8,29.5,2868.5,75.68,3.23,No,Failure
5.689,5.531,6.277,5.258,5.31,64.37,61.52,60.92,62.36,60.98,22.732,22.305,22.811,23.238,23.154,23.698,4.031,3.635,4.14,1714.1,63.6,161.1,72.62,1.0,No,Normal
7.333,7.077,7.264,7.235,6.671,73.84,69.11,71.72,72.69,74.7,20.818,20.263,20.214,20.678,20.681,20.893,5.019,4.847,5.014,1261.4,48.4,8876.5,89.88,9.3,Yes,Warning
5.337,6.924,6.214,5.897,7.047,62.44,65.18,59.74,64.72,61.42,23.506,22.666,23.869,23.416,22.552,22.45,4.348,4.164,4.451,1540.9,41.8,2902.9,81.18,1.41,No,Warning
5.748,7.812,7.747,7.188,7.121,74.32,76.34,71.11,74.1,73.26,21.813,21.828,22.566,22.432,20.871,22.362,4.998,5.075,5.102,1451.7,36.2,2108.8,80.54,8.61,No,Warning
6.537,6.088,6.417,5.095,5.407,61.08,62.62,65.34,60.47,64.01,19.205,19.161,19.799,20.321,20.231,20.337,3.833,4.194,4.116,1788.1,41.4,2750.1,99.97,13.25,No,Normal
7.441,6.901,6.24,6.901,7.795,70.24,68.22,74.31,71.73,73.41,23.332,22.222,22.718,22.54,22.199,22.916,5.213,4.961,4.638,1447.8,29.5,2868.5,75.68,3.23,No,Failure
4.765,4.788,5.808,4.88,6.257,66.21,62.33,63.96,66.74,66.47,22.588,20.477,22.121,22.289,20.1,21.709,4.446,4.388,4.31,1497.2,42.8,1355.3,80.54,6.37,Yes,Normal
5.412,5.396,4.804,5.731,3.925,60.57,,63.74,60.47,57.1,21.514,20.169,20.483,20.762,21.223,21.005,4.078,3.866,4.466,1508.7,,12183.6,94.25,5.87,Yes,Normal
5.04,5.804,6.059,5.247,5.566,62.65,63.79,62.83,63.9,63.08,20.16,19.78,21.494,22.337,21.978,20.494,4.004,4.054,4.084,1841.3,,633.3,98.85,11.45,No,Normal
4.915,4.955,5.782,5.517,5.614,61.89,66.84,65.71,61.09,59.44,22.47,23.186,22.934,23.093,22.289,23.719,3.935,4.252,4.025,1525.4,65.2,243.0,96.11,12.54,No,Normal
7.651,8.56,8.046,7.125,8.279,68.7,67.51,70.48,70.11,69.66,21.946,21.805,21.913,22.995,21.806,22.703,5.025,4.969,4.817,1538.8,,3750.0,77.09,6.34,Yes,Failure
4.738,6.506,5.729,4.797,5.318,62.53,66.65,60.15,67.09,66.26,21.26,21.751,21.336,21.589,20.642,21.526,4.196,3.797,3.953,1514.7,45.1,450.3,92.49,8.76,No,Normal
4.492,5.666,5.84,5.257,5.015,67.31,71.99,70.61,68.78,71.0,20.177,21.126,19.519,19.47,20.187,20.731,4.675,4.41,4.539,1459.9,41.0,10792.1,108.12,12.94,No,Normal
7.333,7.909,7.755,7.42,8.447,61.22,59.64,66.56,57.8,60.93,22.087,22.483,21.826,21.392,22.34,22.868,4.562,4.383,4.679,1598.8,47.8,2955.7,,12.74,No,Warning
7.603,7.726,6.856,7.193,7.45,69.22,61.55,61.31,66.2,60.13,23.136,23.707,24.433,24.05,23.303,23.702,4.619,4.869,4.829,1173.0,56.3,5983.1,70.03,8.55,No,Warning
6.797,7.593,7.273,7.82,8.214,64.71,61.76,62.24,64.04,58.87,21.464,22.945,22.245,23.356,23.941,23.227,4.521,4.55,4.554,1404.5,30.3,3524.4,84.8,0.76,Yes,Warning
7.5,7.294,7.353,7.352,7.19,63.4,56.83,63.06,64.68,67.23,22.186,20.226,22.829,20.993,21.827,21.866,4.357,4.726,4.547,1671.2,46.7,1138.5,86.47,9.38,No,Warning
6.393,6.281,6.844,6.876,7.211,63.91,,61.86,62.67,62.44,21.187,21.226,20.631,21.622,21.986,22.016,4.049,4.761,4.6,1318.3,43.1,1131.7,82.06,1.76,No,Warning
6.665,5.875,5.795,5.297,6.754,70.62,70.12,69.19,72.17,71.02,20.978,21.152,20.366,21.783,21.463,21.484,4.5,4.817,4.603,1443.7,52.3,1640.1,88.78,4.01,No,Warning
6.828,6.933,5.814,6.746,6.921,65.79,69.49,62.53,64.06,64.09,24.275,22.389,23.168,22.585,23.515,23.603,4.708,4.421,4.381,1253.4,39.2,5237.8,79.94,14.67,No,Warning
6.436,7.727,32.759333972056,7.228,7.539,62.1,58.64,60.61,58.76,62.91,21.812,20.824,21.592,20.113,20.252,20.796,4.534,4.462,4.544,1408.0,45.4,2756.7,83.54,4.6,No,Normal
6.151,4.764,4.716,4.572,4.496,73.36,73.9,77.32,71.23,76.02,24.25,23.656,23.247,22.367,24.868,23.076,4.682,4.451,4.781,1678.7,46.1,3559.6,62.44,3.23,No,Warning
7.902,8.696,7.896,7.746,8.57,74.77,72.97,72.63,70.8,72.4,20.893,21.959,21.556,21.514,21.174,21.714,4.825,5.013,4.823,1445.5,39.5,2663.6,73.27,1.25,No,Failure
6.009,5.525,6.322,5.35,5.749,65.5,66.96,67.81,66.53,67.16,19.856,20.468,19.708,21.125,20.243,20.067,4.246,4.487,4.476,1617.6,40.3,708.8,102.03,5.99,No,Normal
6.487,6.344,5.936,5.589,6.218,63.21,63.3,67.73,62.05,64.71,22.557,22.72,23.027,22.709,22.49,23.169,4.548,4.459,4.46,1608.1,52.0,4474.8,66.19,4.13,No,Normal
5.831,6.156,6.771,6.07,6.1,61.81,,65.0,66.37,66.96,22.959,,22.638,21.991,22.121,22.404,4.118,4.243,4.207,1497.4,50.1,935.5,81.34,2.44,No,Warning
4.427,6.112,5.638,5.696,5.869,74.33,71.9,74.4,74.59,74.59,21.303,22.348,22.463,21.47,22.216,24.221,4.443,4.579,5.012,1625.4,55.7,2592.6,84.29,12.84,Yes,Warning
5.893,5.748,5.914,5.942,5.913,62.86,62.74,61.58,62.76,67.59,22.694,23.57,22.125,22.611,22.99,22.075,4.334,4.166,4.488,1599.1,40.8,3904.9,90.67,0.94,Yes,Warning
5.048,5.302,6.147,5.164,4.713,67.37,63.56,66.53,63.92,66.57,23.544,,23.202,23.091,23.181,23.338,4.351,4.236,3.912,1561.2,55.0,2068.9,77.18,1.85,Yes,Normal
5.508,5.541,6.772,6.756,6.057,67.35,64.5,64.18,62.6,65.39,21.7,21.895,21.02,21.775,23.163,21.258,4.389,4.437,4.433,1592.9,41.8,1299.0,79.84,7.2,Yes,Normal
7.499,7.176,7.565,7.189,7.338,64.49,62.59,62.43,63.51,65.21,23.715,23.091,23.154,22.796,22.08,21.116,5.123,4.451,4.687,1410.6,64.3,1963.2,75.44,4.0,Yes,Failure
4.372,4.563,5.073,4.709,4.467,63.52,59.75,60.76,63.29,59.73,19.227,19.475,20.479,19.34,19.738,19.837,4.292,3.949,4.125,1490.8,42.3,2444.7,103.26,11.19,No,Normal
5.9,6.218,5.07,5.719,6.018,65.59,65.55,69.53,64.11,70.42,22.682,23.165,22.992,22.834,21.511,22.535,4.317,4.222,4.371,1421.5,53.8,6314.2,77.64,5.4,Yes,Normal
7.266,5.958,6.353,6.651,6.179,69.5,66.62,68.2,67.96,69.14,20.392,20.89,19.178,20.598,19.836,19.86,4.443,4.577,4.783,1327.4,43.5,5187.4,82.98,2.55,No,Normal
5.22,6.035,6.373,5.7,5.763,67.77,69.22,67.72,64.54,72.06,22.472,21.207,21.977,21.64,22.132,22.15,4.539,4.447,4.446,1529.3,,3571.5,86.46,8.72,Yes,Warning
6.738,5.53,5.68,5.405,5.807,64.36,61.88,60.05,63.5,59.89,23.708,23.064,23.763,22.497,23.641,22.025,4.377,4.458,4.536,1386.3,35.5,2216.6,54.09,2.96,No,Warning
6.727,6.042,5.926,5.633,7.148,71.23,67.15,73.09,71.27,72.03,23.297,22.176,22.339,22.702,23.647,22.789,4.958,4.795,4.678,1595.1,53.8,1073.6,73.02,0.89,No,Warning
6.221,6.711,5.939,6.33,6.805,65.17,63.97,67.63,65.55,64.08,20.419,19.693,19.533,20.408,20.423,20.848,4.5,4.325,4.672,1435.1,49.3,6131.9,102.98,1.49,No,Normal
5.945,6.848,7.033,7.052,6.513,71.14,67.85,70.11,69.16,73.08,21.743,21.614,22.231,20.945,21.648,21.577,5.111,4.845,4.941,1407.9,44.1,2706.1,88.29,14.9,No,Warning
6.307,6.394,6.497,6.602,5.774,74.46,71.15,70.69,73.65,77.2,20.311,19.325,20.379,20.054,20.961,20.323,4.663,4.76,4.719,1417.3,34.9,13389.7,92.07,10.55,No,Warning
7.44,8.33,7.375,6.429,7.283,65.95,68.26,62.71,65.14,67.5,22.37,22.199,21.903,22.391,21.473,21.881,4.29,4.76,4.878,1436.9,54.0,4729.7,75.7,3.88,No,Warning
7.127,7.946,7.608,6.769,7.673,74.94,75.9,75.31,73.98,72.07,23.206,24.568,22.948,23.015,23.815,24.385,5.089,5.099,5.234,1219.9,55.6,6545.9,83.32,11.51,No,Failure
7.71,6.994,7.688,6.735,6.674,60.87,63.97,65.44,63.41,62.55,21.26,21.715,21.186,21.319,22.277,22.191,4.466,4.493,4.245,1531.0,44.3,1920.8,78.7,2.29,No,Warning
6.318,6.326,27.6458740262525,5.99,7.026,63.86,67.44,67.85,70.15,67.17,22.809,23.354,23.709,23.254,23.3,23.747,4.525,4.375,4.466,1511.2,47.9,1215.2,83.03,10.03,No,Warning
7.756,7.088,47.39371232205699,6.515,6.841,64.14,68.81,69.27,70.36,65.38,21.196,21.002,20.745,20.44,22.231,21.707,4.889,4.715,4.37,1358.5,55.4,5043.6,80.97,3.53,Yes,Warning
7.355,7.346,7.518,7.576,7.269,63.21,62.32,57.81,62.5,64.74,21.453,20.863,20.965,20.897,20.652,21.217,4.84,4.851,4.442,1391.6,37.3,2652.1,90.56,12.35,Yes,Warning
8.191,6.208,7.083,6.422,6.797,67.87,68.6,70.89,69.41,66.94,24.404,23.597,24.272,22.909,24.651,24.041,4.666,4.681,4.436,1329.3,43.4,6236.4,72.04,13.18,No,Failure
4.86,5.327,5.091,4.389,6.043,73.32,76.62,68.98,74.19,74.21,20.313,19.942,20.697,21.574,21.535,20.77,4.846,4.735,4.67,1588.0,40.0,884.8,97.21,5.73,No,Normal
7.107,6.246,7.233,8.362,6.942,65.7,70.44,65.37,65.16,62.96,23.085,22.513,22.825,22.847,22.235,23.545,4.713,4.899,4.636,1551.4,32.0,3833.4,87.27,4.45,No,Failure
6.544,6.95,5.949,7.85,7.85,64.01,75.45,66.46,69.09,71.97,19.631,20.112,19.43,20.336,20.501,20.526,4.648,4.571,4.846,1569.8,42.4,7693.0,104.26,0.52,Yes,Warning
5.337,6.924,6.214,5.897,7.047,62.44,65.18,59.74,64.72,61.42,23.506,22.666,23.869,23.416,22.552,22.45,4.348,4.164,4.451,1540.9,41.8,2902.9,81.18,1.41,No,Warning
7.238,6.147,6.871,7.285,6.782,69.61,72.25,73.03,74.33,75.94,22.768,22.862,22.351,22.672,22.102,22.22,5.343,4.891,5.047,1571.0,44.8,1681.4,96.74,3.67,No,Failure
8.327,6.172,7.913,7.604,8.854,73.59,73.97,68.72,72.17,72.61,20.477,20.307,19.516,20.034,21.097,20.447,5.104,5.344,5.21,1528.7,56.6,3983.7,87.55,10.65,No,Warning
6.078,5.753,5.723,5.855,5.284,66.87,67.1,67.16,61.32,61.04,20.889,20.089,20.083,19.863,20.141,19.794,4.34,4.441,4.132,1476.7,59.7,6118.8,95.55,8.63,Yes,Normal
7.563,7.352,43.10218185882009,7.432,7.38,68.73,69.93,74.41,73.64,70.4,21.478,21.711,21.435,20.541,21.023,20.177,5.169,5.064,5.035,1385.2,47.3,3933.2,87.78,7.81,No,Warning
6.415,6.87,5.578,5.674,5.513,64.36,61.01,65.92,64.35,63.51,21.498,21.657,21.633,20.758,22.606,21.705,4.411,4.386,4.278,1634.1,58.4,3840.5,98.47,2.02,No,Normal
4.599,5.891,4.769,6.074,4.457,65.11,67.31,67.61,67.08,62.09,23.927,23.601,25.206,24.387,24.032,24.034,4.134,4.222,4.089,1634.2,37.4,3501.5,67.84,9.74,No,Warning
5.436,5.25,6.259,6.618,5.576,74.2,70.95,71.17,77.02,72.62,22.13,21.671,23.199,21.388,22.024,22.015,4.8,4.567,4.705,1522.6,60.8,5718.4,74.83,6.33,No,Warning
4.82,4.894,5.755,5.041,5.93,70.64,76.49,75.53,74.3,75.12,20.283,20.776,20.438,20.138,20.407,20.556,4.581,4.435,5.055,1427.4,49.3,7750.0,102.88,11.83,No,Normal
5.507,6.452,6.021,5.984,7.281,67.47,70.25,65.11,64.53,67.57,20.805,,21.382,21.728,20.804,20.236,4.603,4.249,4.674,1308.1,67.0,1765.6,90.42,4.24,Yes,Normal
6.616,6.26,7.137,6.534,6.769,64.64,68.01,65.39,66.55,66.71,20.407,21.356,20.24,21.393,21.555,20.611,4.209,4.817,4.369,1387.3,38.3,17307.1,87.5,12.91,Yes,Normal
7.597,7.761,7.155,8.055,7.581,65.02,66.82,64.36,63.43,63.03,22.536,22.92,22.464,22.929,21.961,22.787,4.612,4.789,5.213,1356.4,55.4,5485.7,74.53,14.79,No,Failure
7.626,8.717,7.933,8.028,7.761,61.36,60.24,61.76,62.5,63.42,21.326,20.755,21.062,20.603,20.532,21.002,4.59,4.669,4.906,1503.1,40.7,1754.7,104.06,5.09,No,Warning
7.921,8.179,7.725,6.183,6.35,72.59,67.86,68.93,73.98,69.5,21.239,21.91,21.195,21.194,21.16,21.959,4.708,4.999,4.663,1335.3,49.7,7963.6,81.33,14.85,No,Warning
6.427,6.218,5.332,5.706,5.989,74.01,70.08,72.81,71.77,70.41,22.145,23.398,23.107,22.544,23.598,22.916,4.76,4.457,4.798,1256.5,42.7,2216.5,77.06,9.16,No,Warning
5.923,5.341,5.219,5.144,5.872,70.6,70.27,66.91,69.22,66.82,22.867,24.213,23.01,23.436,24.524,22.183,4.229,4.492,4.758,1391.3,47.4,837.5,72.04,7.09,,Warning
5.368,5.085,5.509,4.985,4.946,71.63,76.43,68.61,70.66,70.68,25.001,23.634,24.339,24.627,24.02,24.199,4.383,4.645,4.369,1367.4,55.4,4645.5,67.59,7.36,No,Warning
5.935,5.25,4.911,5.461,4.032,72.31,72.77,70.69,70.15,74.32,24.658,23.601,25.025,23.183,23.659,23.449,4.551,4.59,4.785,1487.3,47.6,876.6,70.78,4.97,No,Warning
8.349,8.215,6.286,6.903,8.785,64.9,62.23,64.46,64.93,59.56,21.398,20.939,21.011,21.248,20.501,21.422,4.619,4.854,4.867,1477.0,64.7,2210.9,81.5,5.5,Yes,Warning
7.586,7.201,7.246,6.553,7.629,66.72,61.72,68.71,66.62,69.84,22.396,21.969,22.725,22.051,23.605,22.435,4.761,4.882,4.629,1471.5,16.7,1859.2,74.5,7.29,Yes,Failure
7.406,8.214,7.616,7.438,7.052,58.78,60.05,61.91,60.49,62.4,19.469,19.802,20.335,19.731,20.983,20.288,4.428,4.589,4.323,1460.0,59.0,1292.9,102.42,13.13,No,Normal
7.101,6.414,6.585,7.021,6.859,57.97,,63.54,61.64,62.98,20.119,20.85,20.737,19.954,20.101,21.201,4.098,4.264,4.722,1733.5,46.8,2145.4,91.44,7.7,Yes,Normal
5.584,5.573,6.177,5.912,6.08,71.46,,71.86,72.21,73.34,22.723,22.811,23.399,23.872,23.242,23.612,5.152,4.657,4.47,1548.7,33.6,4165.5,88.84,5.1,No,Warning
6.501,5.323,5.954,5.816,5.727,73.0,74.04,73.28,73.98,74.36,21.134,20.69,21.372,21.091,21.46,22.61,4.625,4.774,4.713,1720.9,46.2,2459.6,76.06,13.96,Yes,Normal
6.134,4.218,4.471,5.126,4.667,53.45,59.9,67.68,60.07,56.39,23.526,23.418,23.852,22.777,-52.24445662726498,23.661,4.178,3.908,3.922,1432.0,49.9,12066.8,67.71,13.03,No,Normal
6.49,7.975,7.722,6.771,7.546,72.13,63.95,67.53,68.78,68.84,22.523,21.674,21.665,22.326,23.246,21.643,4.592,4.834,4.809,1383.5,43.1,4735.4,71.21,0.51,No,Failure
7.064,7.333,7.088,7.482,6.684,74.49,73.95,70.52,73.87,71.03,20.635,20.559,21.0,20.532,20.789,21.248,5.026,4.578,4.743,1502.3,42.8,2506.7,99.32,3.78,No,Warning
5.63,5.775,5.868,6.42,5.208,64.11,64.98,62.56,65.68,66.0,24.046,23.878,22.929,23.678,23.547,24.429,4.443,4.625,4.431,1516.6,48.0,5996.1,76.59,2.63,No,Warning
5.677,5.398,5.36,5.465,6.144,72.08,67.95,72.47,73.42,69.73,23.1,22.359,22.516,23.475,22.691,23.049,4.799,4.778,4.536,1479.9,38.3,7331.3,77.32,9.37,No,Warning
7.47,7.293,7.394,7.033,7.343,68.91,65.74,64.34,66.5,64.62,22.387,24.264,23.39,22.829,22.556,23.62,4.738,4.517,4.542,1470.0,50.9,3553.0,78.11,2.57,Yes,Failure
6.452,5.967,6.229,7.295,7.085,62.53,64.61,61.36,62.05,60.39,24.051,24.011,23.403,24.127,23.181,23.229,4.534,4.389,4.157,1296.7,41.4,1094.5,69.33,8.64,No,Warning
5.334,5.659,5.769,5.245,5.21,67.7,69.24,69.85,66.73,67.57,22.386,22.693,21.869,23.157,22.297,21.936,4.394,4.218,4.146,1410.3,48.2,1382.4,83.26,8.98,No,Normal
8.131,6.94,6.844,7.02,8.338,68.43,62.34,65.16,64.06,64.12,23.786,23.798,24.088,24.127,24.682,23.188,4.877,4.671,4.575,1268.5,,1976.0,81.93,5.56,Yes,Failure
6.553,6.747,6.697,6.185,7.205,62.5,63.62,61.8,64.35,64.85,23.996,23.071,23.319,23.922,23.926,24.624,4.758,4.577,4.281,1539.2,51.5,2539.3,67.83,3.71,Yes,Warning
